,Sentiment,Tweet
2198,1.0,You in the house from corona bitch you go be from I AM SCREAMING
2199,0.0,
2200,1.0,corona virus please be go i see my baby i continue my semester and get my degree i see my
2201,1.0,If you get corona do not take any medicine You will be fit in days t Y DhJipKgM
2202,1.0,Dear due to corona virus I m not go to celebrate My B day so don t come in class We will t yMrcZpqli
2203,1.0,vegemite bro t
2204,1.0,Why dont we as s o t fJ BeeP
2205,1.0,this be in a few
2206,1.0,It just to be the only they make during your time in office They just t Tn guL Mfn
2207,1.0,
2208,1.0,Thank you Suddenly every death be corona
2209,1.0,caption this t fxRfBYZ y
2210,1.0,How many and in power can understand this t VJ OnFbyB
2211,0.0,jessicavigo con t yDiHoq dD
2212,1.0,m not feel this extra time off due to corona m ready to go back to school
2213,0.0,hissori ikiteru
2214,1.0,Petition for Waving of to help People to fight with Corona Virus I just the t VM nsktPIx
2215,1.0,his how the corona virus actually t eHP VCE gA
2216,1.0,hamtaro t XHpcxX zl
2217,1.0,According to China t
2218,1.0,When will the quarantine come to an end Whether Corona or not the fear everyone make them go
2219,1.0,rz
2220,0.0,Too bad I lose my job because of and t afford to buy this test to see if I have say corona virus
2221,1.0,Photo of brief from today corona cross out and write in his sharpie
2222,0.0,Death due to China China t
2223,1.0,But if a man you you might catch corona so catch
2224,1.0,Ammu Abhirami Let her soul rest in peace now This highest punishment will definitely make our place the better
2225,0.0,RehamKhan Nature to take revenge because you r kill cr on the name of sacrifice t
2226,1.0,t JKbf uR H
2227,1.0,if i get corona i get corona not let that stop me from acid
2228,0.0,t qIkLIe yjI
2229,1.0,t PnhArQ dtU
2230,1.0,I think it s too early to give any conclusion on corona effect in
2231,1.0,Corona Virus cause all these Tag x number of on Twitter
2232,1.0,
2233,1.0,Wow they really corona with this one
2234,0.0,Getting a feel that s corona be rise drastically Just pray I m wrong
2235,1.0,AVIAN SWINE CORONA all election s it s the
2236,1.0,The way to kill the Corona Virus be to convince it to testify against her
2237,1.0,PREETMEHTA Tobacco the path of devotion the most Saint
2238,1.0,I have to say I be consistently by these Corona press all the way around Informative encourage
2239,0.0,Maurya Is it system of department be government be declare war corona virus and t z p fsSIR
2240,0.0,siromomizi
2241,0.0,When this Corona we have to promise each other that re go to tell our that we a zombie apocalypse in
2242,1.0,tori gum If you live in Hall at Perk re immune to the Corona virus
2243,1.0,Photo of Trump corona cross out and with virus t HGtgz ND b a
2244,0.0,I have that too t px b iI K
2245,1.0,Eu S quis a a
2246,1.0,I love you but it t the time for the leave Corona ass ova there t
2247,1.0,Corona turn to t
2248,1.0,Whites in South be scoff at over their Western Corona virus threaten their existence I wonder
2249,1.0,me proof you and I send you a free
2250,1.0,So I be think about get a job to help my but then there s a higher chance of get corona And what to do
2251,1.0,me sit at home wait for them to announce the virus be go and I can be set free
2252,0.0,not the funny part but DON T HOLD YOUR SNEEZE IN i know you don t want people star t DRnasu RYt
2253,1.0,subhash Have a look the speed of spread up CORONA VIRUS t JEA ojpFVQ
2254,1.0,
2255,1.0,Ever since afterhours the corona virus be quiet
2256,0.0,My personal opinion be Money should be give to the by the central k t
2257,1.0,Cutie pie Sana What will be result of this curfew corona virus life at one place be and curfew be for What we
2258,0.0,Kalpeshthakur Finally the justice do Now actually can Rest In peace Justice but not
2259,1.0,marry
2260,1.0,But do he want Dark Magic to bring back t fh l iI Q
2261,1.0,Everything will be fine they say all blow over they say t w HhZZAGT t f pvapRjxN
2262,0.0,so they t only look stupid they actually be stupid
2263,1.0,mvld No ni de no da las para contra
2264,1.0,haider mehtab When we cannot count population during census properly then how we can count Corona infect properly
2265,0.0,Was on get marry in but Corona come here with different bout as bad as a t MhDXT yXGv
2266,0.0,Rohanku I have on my follow list Whatever they share I get to see t AL rPog f
2267,0.0,that topflight Why t corona take over when I be look at me now quarantine and lonely
2268,0.0,clau claw Lo es ya y s a las de lo ya t RkHT O
2269,1.0,t QV Hzlh Zw
2270,0.0,i be sick for ugh t wUO wv sj
2271,1.0,No hand shake but that t stop us We present to you live from and the Corona
2272,0.0,n so em
2273,1.0,eu da
2274,1.0,gkd Sir Is It True That Corona Positive Case In Please Kindly Release The Press Release On This
2275,1.0,My future Dad when be you bear Me B C Before t sQObb rTX
2276,1.0,Real Jat If you do true devotion no disease will pass Whether it be corona virus or cancer Miracles Of TrueWorship Great world
2277,1.0,darji hemanshu Kindly close Diamond Bourse completely for next few days more than k be work
2278,1.0,After days of quarantine everywhere be like COVID
2279,1.0,DO NOT PANIC Thread March to attend and meet Goa biggest security for
2280,0.0,This be for corona virus you big nasty smell bitch why you take my last spring quarter of and my graduation
2281,0.0,sunshine gaoh no other choice
2282,1.0,Hoy no a para el personal de en y era me comparti
2283,1.0,Hey be finish t ppYGVi ta
2284,1.0,Once one Player die off the corona virus start
2285,1.0,dochudson this be t lfLpuNg GO
2286,1.0,Randomly beat elderly sometimes homeless be cowardly heartbreaking and it s inexcusable Actor
2287,1.0,JANES SPRING t
2288,0.0,MoHFW INDIA Why be not its to work from home One of my t Tp leoWWBC
2289,1.0,ShinyBisharp t Mj PfEQYL
2290,1.0,dp satish Sri temporarily cut off all link with rest of the World Nation go for self isolation Curfew across island
2291,1.0,My family our island Corona Since we be on this so much over the next few t VeIhUPvZM
2292,1.0,The Mayor of be confirm to have contract COVID He Turkey and on March
2293,1.0,t flR XdN EQ
2294,1.0,Chant ella on twitter urge us to take the seriously on twitter urge us to stay home and
2295,1.0,budget to billion but budget almost billion ne t WeaWDEL R
2296,1.0,t there corona inside really
2297,1.0,finequote s I do eat time and take and s still today
2298,1.0,annalogi Mano s o do na a
2299,0.0,MoHFW INDIA THE LOGIC BEHIND CURFEW As corona virus life at one place be and t U NysCLGbV
2300,0.0,In a difficult situation that prepare to mitigate the impact of the Corona virus already spread t SwYdU Qwt
2301,1.0,en sa s rede
2302,1.0,
2303,1.0,Petition for Waving of to help People to fight with Corona Virus I just the petition t NAXHh wYB
2304,1.0,actionnews his football season to a break scapula and his senior baseball season to Corona t UW TCbFi R
2305,1.0,
2306,0.0,I legit think I be die when I have this x worse than any flu ever have t aQG NZqF
2307,1.0,Dear corona you can t scare a i have on daily basis and if you plan a t XTfRngY zI
2308,1.0,Support s Call For Corona War On Curfew t
2309,1.0,Tife fabunmi new of Corona Virus in This same that someone will just decide to doze off on ur shoulder in a
2310,1.0,Wenderer
2311,1.0,tigolbittiesx this whole m just do with this CoRonA virus
2312,1.0,he like he s in stage stage he u to die by the of it He s pray t Ni UEYL d
2313,0.0,My cousin stay call when she drink
2314,1.0,corona relief for coal mine big oil tax relief and free up to trillion t ehUGxMLib
2315,1.0,
2316,1.0,What a of t h J p tj
2317,0.0,frank say gay t cC sLeeOqE
2318,1.0,mayor mag fist bump sa photo na
2319,0.0,s e em t
2320,1.0,Oh you catch a cheap flight to huh oh you do fly back wit that corona huh
2321,1.0,Sanity preacher find cure for Corona t ylPtupEPh
2322,1.0,find herewith the antidote of corona t BgHtFw nO
2323,0.0,so sad no need of like beware of Corona t ZySeNO ddW
2324,1.0,s more serious out there like hunger and t
2325,1.0,lo me y se
2326,0.0,L Herdade um um
2327,1.0,t pXLxgZ d m
2328,1.0,During this Corona break let us all chant the Holy Hare Hare Hare Hare Hare
2329,1.0,Most responsible on the earth be from while a social in the view t P lmJRK N
2330,1.0,Government of officially a new platform for Corona virus Visit t ake rBD x You can see
2331,0.0,tomorrow I say show corona s the real bad
2332,1.0,God bless
2333,1.0,With all the sad news around about the Corona virus The only good news this morning be that s
2334,1.0,eplay of watch party rap t YMtR zmVua
2335,0.0,I AmTelvin May the mother of corona visit you idiot
2336,1.0,Yes they would t rZ h rVWv
2337,1.0,O NA DO BBB t KG y kvPr
2338,1.0,Corona Pandemic Many damn Meanwhile media t
2339,0.0,DID I HAVE CORONA DURING t
2340,1.0,Can the corona virus be by WHO the all clear t M cUICtn d t DnQHsu uY
2341,1.0,rashmigautam Release a video your not to come and spread the awareness Hero Ram t ipxrK c e
2342,1.0,Hey maybe space will kill Corona virus We should send up some and find out
2343,1.0,listen to happiness album I miss tour I would be see them in if it t for corona
2344,1.0,At least persons have me and nope not t MkvfuVf V
2345,1.0,Hardship fear and dejection undoubtedly the nearly complete shutdown of social life in many Yet
2346,0.0,We break Down every game with tonight at be and another one in morning t lUN v rgR
2347,1.0,and green will test positive for corona
2348,1.0,get its first corona virus case and death yesterday because the person be TRANSFERRED to a hospital here
2349,1.0,Stay strong my brother t ru HAPACpM
2350,1.0,literally and I t xFt gEn D
2351,0.0,Think happy be happy A great motto to live by at the moment
2352,1.0,Influencer a k a t JFZPTgZv P
2353,0.0,Shar Elizabeth But all she mi fight Man a up chuck you like mortal combat n you ago pose up t pKuJQ k IK
2354,1.0,Isabelagrana The absolute
2355,1.0,sir just to bring your kind notice that some be still open in corona virus panic situation t D SZDuV
2356,1.0,In for spring break t TKEJAng Ed
2357,1.0,Seeing pretend like Warren the conversation and the democratic talk on corona
2358,1.0,the weekend after he know it would save us by next week corona virus go
2359,1.0,Bentigo That s not a perse But yes Shutting down more sense at this t hX GjJqp b
2360,1.0,Let us observe on nd from AM and PM to battle Corona virus Fight against Corona
2361,1.0,vance larena Ako who Huh Ah ay ako sa
2362,1.0,and know he s lie and so do the people with common sense
2363,1.0,Please t forget our during this corona crisis While be scramble to
2364,0.0,th her away th still mourn but I throw her a surprise party bus with her close t Ntnc Qeaj
2365,1.0,E
2366,1.0,Vusumzi How To Fight Corona Virus We will limit COVID t
2367,1.0,Racist
2368,1.0,heyits eu na
2369,0.0,claudgarciaa I wish you never You have break my heart You have take away what be suppose to be the best year I hate
2370,1.0,take over the lead in Corona virus relate death tally t
2371,0.0,Me sit on bed rest for a day as I be from every side on to be productive during t pWX Rhk Av
2372,1.0,If you t want to die of Corona watch this die of cringe instead t B CDb Q
2373,1.0,shoot t Rght PxZe
2374,0.0,t kT ACchwn
2375,0.0,a positive way On one side be on On the other hand be call
2376,1.0,Cute ko may sa
2377,1.0,
2378,1.0,Corruption at the highest of the This be criminal and be insider trade And Burr be not t rwk FOsam
2379,1.0,not Corona kill t Hw mGfV d
2380,1.0,How can you say that if Corona virus have spread on Everyone would still have a date for t JrdEKzUB
2381,0.0,Due to the breakdown of pandemic Corona Virus in our Country the due for file GSTR B of Mar t DIT dICDbb
2382,1.0,k k
2383,1.0,Francis Alfredo btoxic romoreno Dice un n popular El con
2384,1.0,sharmaanil Commendable gesture Salute you Let everyone contribute in this fight against Corona in his or her own way
2385,1.0,Watch s broadcast Kung Flu Goes Potential Corona Cure V Recovery incoming Made
2386,1.0,when I saw an hour about no corona if the office be shut just work there on my own s calm
2387,0.0,So with Corona virus do we have to hear from Trump everyday now since he can t get his fix through his Is that
